inn,name,region,okved,status_Действующая организация,status_Деятельность прекращена,status_Процесс банкротства,status_Процесс исключения,status_Процесс реорганизации,status_Стадия ликвидации,Закупки,2020,2021,2022,2023,2024,2025,СумНедоим,СумДолг,ОстЗадолж,2021_1100_СумОтч,2021_1100_СумПред,2021_2110_СумОтч,2021_2110_СумПред,2021_2200_СумОтч,2021_2200_СумПред,2022_1100_СумОтч,2022_1100_СумПред,2022_2110_СумОтч,2022_2110_СумПред,2022_2200_СумОтч,2022_2200_СумПред,2023_1100_СумОтч,2023_1100_СумПред,2023_2110_СумОтч,2023_2110_СумПред,2023_2200_СумОтч,2023_2200_СумПред,2024_1100_СумОтч,2024_1100_СумПред,2024_2110_СумОтч,2024_2110_СумПред,2024_2200_СумОтч,2024_2200_СумПред,2025_1100_СумОтч,2025_1100_СумПред,2025_2110_СумОтч,2025_2110_СумПред,2025_2200_СумОтч,2025_2200_СумПред
5720013838,"ООО ""ФЛИГЛРУСЬ""",119,603,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45450000,0,502559000,401823000,66776000,34301000,51869000,0,353685000,502559000,41921000,66776000,51290000,0,70826000,353685000,12762000,41921000,51268000,0,28214000,70826000,-667000,12762000,0,0,0,0,0,0
7714377414,"ООО ""МЕГА ТРЕНД АВАНКО""",35,554,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275000,0,414309000,362064000,6692000,4216000,2374000,0,509064000,414309000,21018000,6692000,1599000,0,484920000,509064000,58876000,21018000,802000,0,456673000,484920000,19353000,58876000,0,0,0,0,0,0
4101147423,"ООО РПЗ ""МАКСИМОВСКИЙ""",57,19,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403027000,0,2354992000,791518000,1430604000,-127734000,2198922000,0,1555167000,2354992000,355513000,1392107000,1985444000,0,2414359000,1555167000,892950000,355513000,1906249000,0,1821002000,2414359000,648411000,892950000,0,0,0,0,0,0
6323094381,"ООО ""ЮНИФЛЭЙКС""",151,42,True,False,False,False,False,False,1779329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128865000,0,789385000,741448000,139817000,176433000,145437000,0,891824000,789385000,148707000,139817000,137897000,0,775903000,891824000,166035000,148707000,149186000,0,876763000,775903000,203509000,166035000,0,0,0,0,0,0
5410057144,"ООО ""РЕВЕРТЕК""",112,218,True,False,False,False,False,False,441778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552182000,0,400396000,249899000,6097000,17450000,456871000,0,654991000,400396000,65944000,5921000,388495000,0,489845000,654991000,4904000,65944000,563725000,0,440314000,489845000,10136000,4904000,0,0,0,0,0,0
1660058577,"ООО ""БАЗАЛЬТ""",96,659,True,False,False,False,False,False,154959035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,174022000,0,1916681000,1457757000,54223000,27495000,213020000,0,1458828000,1916681000,51960000,54223000,275136000,0,1967139000,1458828000,55724000,51960000,249377000,0,1247106000,1967139000,35063000,55724000,0,0,0,0,0,0
5013050840,"ООО ""ВОЛЬФ ГРУП ИСТ""",99,157,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,657.81,0.0,0.0,75499000,0,2014247000,1831749000,15255000,51234000,82293000,0,1680341000,2014247000,14320000,15255000,72823000,0,1975165000,1680341000,-4402000,14320000,78287000,0,1564625000,1975165000,-24829000,-4402000,0,0,0,0,0,0
2308124901,"ООО ""ПРОМЫШЛЕННОЕ СНАБЖЕНИЕ""",73,634,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9771000,0,565047000,570212000,53911000,20598000,43000,0,736332000,565047000,22679000,53911000,3326000,0,882820000,736332000,62455000,22679000,5347000,0,844308000,882820000,2349000,62455000,0,0,0,0,0,0
4720027123,"ООО ""РУССКИЙ СЕВЕР""",31,73,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10069677.77,9230410.42,540532000,0,3674349000,2374077000,360045000,219030000,588702000,0,4166700000,3674349000,809968000,360045000,561831000,0,2663375000,4166700000,578623000,809968000,536235000,0,368429000,2663375000,-15677000,578623000,0,0,0,0,0,0
2311284976,"ООО ""ФЕРРАТЕК-ЮГ""",73,659,True,False,False,False,False,False,76283,0.0,0.0,0.0,0.0,0.0,0.0,563892.81,0.0,0.0,39224000,0,7845500000,3040512000,201221000,122443000,119037000,0,5165757000,7845500000,49547000,201221000,101328000,0,5889315000,5165757000,84046000,49547000,208096000,0,5384849000,5889315000,81285000,84046000,0,0,0,0,0,0
3810310687,"ООО ПО ""РАДИАН""",49,335,True,False,False,False,False,False,26862911,0.0,0.0,0.0,0.0,0.0,0.0,499998.14,24000.0,24000.0,277430000,0,569831000,693706000,14538000,10885000,299768000,0,693436000,569831000,75605000,14538000,267263000,0,1532815000,693436000,170946000,75605000,266596000,0,701283000,1532815000,151712000,170946000,0,0,0,0,0,0
3662059523,"ООО ""ТП ХЛ""",34,508,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819000,0,1031399000,710484000,156062000,118296000,4997000,0,1345592000,1031399000,210130000,156062000,6961000,0,1271098000,1345592000,197032000,210130000,7039000,0,620984000,1271098000,45147000,197032000,0,0,0,0,0,0
6732058497,"ООО ""СОЛИД-СМОЛЕНСК""",170,625,True,False,False,False,False,False,69139898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23918000,0,12967645000,5920293000,252534000,376823000,14763000,0,20626145000,12967645000,733389000,252534000,59375000,0,34335920000,20626145000,1099952000,733389000,27105000,0,45541054000,34335920000,1042193000,1099952000,0,0,0,0,0,0
9703003812,"ООО ""ТД ""АДАМАНТ""",35,537,False,False,False,False,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080000,0,305038000,791521000,-647000,1620000,1066000,0,249458000,305038000,3527000,-647000,1089000,0,1165892000,249458000,18777000,3527000,0,0,0,0,0,0,0,0,0,0,0,0
7842181713,"ООО ""НПП РИЭЛТА""",153,307,True,False,False,False,False,False,22019331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718000,0,503938000,239998000,70498000,40093000,7501000,0,644028000,503938000,149221000,70498000,11053000,0,672125000,644028000,147142000,149221000,21390000,0,653662000,672125000,150559000,147142000,0,0,0,0,0,0
4329015216,"ООО ""СФ""БЕЛКА-ФАВОРИТ""",67,441,True,False,False,False,False,False,11209460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47231000,0,563785000,501442000,28862000,9692000,90642000,0,460388000,563785000,78715000,28862000,87144000,0,347166000,460388000,28677000,78715000,94660000,0,374183000,347166000,-11768000,28677000,0,0,0,0,0,0
3663143577,"ООО ""АКТИВ""",34,543,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,738347000,541309000,3557000,-127000,0,0,969158000,738347000,14769000,3557000,0,0,890036000,969158000,20199000,14769000,0,0,1014269000,890036000,16327000,20199000,0,0,0,0,0,0
5262309660,"ООО ""СТАРТ""",106,593,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173595000,135079000,0,0,0,0,141894000,173595000,0,0,0,0,128502000,141894000,0,0,0,0,125072000,128502000,0,0,0,0,0,0,0,0
3111504841,"ООО ""ТУЛЬЧИНКА.РУ""",18,32,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234854000,0,1267190000,1049595000,-26056000,29308000,246071000,0,1467834000,1267190000,56779000,-26056000,222207000,0,1657948000,1467834000,57548000,56779000,212207000,0,1639434000,1657948000,14214000,57548000,0,0,0,0,0,0
7202169210,"ООО ""ФИНСКИЕ КРАСКИ""",189,602,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93746000,152658000,0,0,0,0,16311000,93746000,0,0,0,0,7626000,16311000,0,0,0,0,0,7626000,0,0,0,0,0,0,0,0
7743272751,"АО ""ПРИМА ИНВЕСТ""",35,661,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5543000,0,228874000,354070000,909000,1571000,6998000,0,237240000,228874000,-7580000,909000,9012000,0,342682000,237240000,-10293000,-7580000,10266000,0,455697000,342682000,5158000,-10293000,0,0,0,0,0,0
2224173363,"ООО ""РТ""",3,231,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,174594000,139924000,0,0,0,0,217906000,174594000,0,0,0,0,236045000,217906000,0,0,0,0,378815000,236045000,0,0,0,0,0,0,0,0
5823901465,"ООО ""НОВАЯ ИЗИДА""",124,39,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,750.0,15964000,0,532894000,571149000,16587000,20572000,17754000,0,589551000,532894000,29903000,16587000,24198000,0,553298000,589551000,38143000,29903000,23456000,0,572811000,553298000,45696000,38143000,0,0,0,0,0,0
2540229920,"ООО ""НЕФТЬБУНКЕР ДВ""",126,625,False,False,False,False,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,135097000,141652000,0,0,0,0,154402000,135097000,0,0,0,0,68365000,154402000,0,0,0,0,15194000,68365000,0,0,0,0,0,0,0,0
6658434777,"ООО ""УИЛ""",164,506,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11950000,0,285965000,344200000,-6558000,12576000,0,0,330666000,285965000,0,0,0,0,550773000,330666000,0,0,0,0,204843000,550773000,0,0,0,0,0,0,0,0
7842018844,"ООО ""ЛЕВША ГРУПП""",36,620,True,False,False,False,False,False,3666911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,331570000,212014000,0,0,0,0,176608000,331570000,0,0,0,0,223275000,176608000,0,0,0,0,211295000,223275000,0,0,0,0,0,0,0,0
7724680970,"ООО ""КАТОК""",35,231,True,False,False,False,False,False,5148920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24754000,0,297613000,309148000,9218000,28579000,41420000,0,545300000,297613000,37413000,9218000,0,0,710923000,545300000,0,0,0,0,780084000,710923000,0,0,0,0,0,0,0,0
6671079264,"ООО ""А-ДВЕРИ""",164,644,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,128061000,142543000,20728000,16033000,0,0,80825000,128061000,11400000,20728000,0,0,121044000,80825000,12594000,11400000,0,0,130708000,121044000,7605000,12594000,0,0,0,0,0,0
7604191664,"ООО ""МЕРКУРИЙ""",211,650,True,False,False,False,False,False,24745811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,139729000,184282000,0,0,0,0,54651000,139729000,0,0,0,0,83183000,54651000,0,0,0,0,76521000,83183000,0,0,0,0,0,0,0,0
6163092640,"ООО ""КОМПАНИЯ ГЭНДАЛЬФ""",145,598,True,False,False,False,False,False,613742482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,192643000,216790000,0,0,0,0,186543000,192643000,0,0,0,0,219487000,186543000,0,0,0,0,244358000,219487000,0,0,0,0,0,0,0,0
9715317725,"ООО ""РАВ КЕМИКАЛС""",96,651,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9777000,0,1639501000,1114552000,200152000,153684000,6525000,0,2135749000,1639499000,204725000,200150000,741000,0,1311469000,2135749000,234948000,204725000,0,0,0,0,0,0,0,0,0,0,0,0
7729442264,"ООО ""ФУДЖИТОРА""",35,577,True,False,False,False,False,False,44985049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,238494000,216141000,0,0,0,0,183595000,238494000,0,0,0,0,456706000,183595000,0,0,0,0,244067000,456706000,0,0,0,0,0,0,0,0
7810380610,"ООО ""СП ""ТРАНСПОСТАВКА""",35,614,False,True,False,False,False,False,424825112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488000,0,911481000,820300000,24122000,-31459000,795000,0,879169000,911481000,116975000,24122000,2925000,0,38721000,879169000,-19226000,116975000,0,0,0,0,0,0,0,0,0,0,0,0
2464000780,"АО ""ФИРМА ""КУЛЬТБЫТСТРОЙ""",74,218,True,False,False,False,False,False,25825766724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765.0,2765.0,858139000,0,4330820000,3464347000,166591000,8996000,1164506000,0,4743079000,4330820000,248614000,166591000,1121215000,0,7646034000,4743079000,554038000,248614000,1652373000,0,9437998000,7646034000,703151000,554038000,0,0,0,0,0,0
7811545449,"ООО ""УНИКУМПЛАСТ СЕВЕРО-ЗАПАД""",36,644,True,False,False,False,False,False,7551009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,237994000,162503000,0,0,0,0,258820000,237994000,0,0,0,0,269732000,258820000,0,0,0,0,340304000,269732000,0,0,0,0,0,0,0,0
7446047626,"ООО ""МАГТРЕЙД""",199,635,True,False,False,False,False,False,833760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,265204000,256787000,0,0,0,0,151668000,265204000,0,0,0,0,219679000,151668000,0,0,0,0,324674000,219679000,0,0,0,0,0,0,0,0
1102078858,"ООО ""ТОРГ-ПРОФИ""",137,614,True,False,False,False,False,False,4194554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105514000,167051000,0,0,0,0,126543000,105514000,0,0,0,0,121783000,126543000,0,0,0,0,190665000,121783000,0,0,0,0,0,0,0,0
7811656886,"ООО ""СВТ""",36,344,True,False,False,False,False,False,100193360,0.0,0.0,0.0,0.0,0.0,0.0,2156540.76,0.0,0.0,0,0,230678000,292569000,0,0,0,0,211390000,230678000,0,0,0,0,238184000,211390000,0,0,0,0,200350000,238184000,0,0,0,0,0,0,0,0
7726687668,"ООО ""ПОЗИТИВ БИО""",134,553,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1481921.83,0.0,0.0,8858000,0,173649000,157099000,22065000,12154000,8010000,0,179571000,173649000,49140000,22065000,7799000,0,225615000,179571000,31729000,49140000,5336000,0,296167000,225615000,24797000,31729000,0,0,0,0,0,0
2311083123,"ООО ""ЧИСТАЯ ПЛАНЕТА""",73,572,True,False,False,False,False,False,2396783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,300714000,239160000,0,0,0,0,274107000,300714000,0,0,0,0,280534000,274107000,0,0,0,0,278985000,280534000,0,0,0,0,0,0,0,0
7724779257,"ООО ""МАСМА-ДВ""",42,627,True,False,False,False,False,False,33902655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152937.45,152937.45,0,0,216729000,166735000,0,0,0,0,228831000,216729000,0,0,0,0,277597000,228831000,0,0,0,0,435769000,277597000,0,0,0,0,0,0,0,0
6162081460,"ООО ""КОМПАНИЯ РМС""",145,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11016000,0,681231000,536542000,20309000,12054000,7559000,0,690618000,681231000,52102000,20309000,20831000,0,1373892000,690618000,150533000,52102000,29627000,0,2061969000,1373892000,359562000,152334000,0,0,0,0,0,0
5402462822,"ООО ""ЭНЕРГОКАПИТАЛ""",112,619,True,False,False,False,False,False,222741075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,728145000,577683000,0,0,0,0,989699000,728145000,0,0,0,0,1372204000,989699000,0,0,50299000,0,1398202000,1372204000,310125000,228073000,0,0,0,0,0,0
9102051459,"ООО ""КАНЦЕЛЯРСКИЙ СЕРВИС""",137,584,True,False,False,False,False,False,167506527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,152848000,120200000,0,0,0,0,172625000,152848000,0,0,0,0,137689000,172625000,0,0,0,0,168668000,137689000,0,0,0,0,0,0,0,0
7840384919,"ООО ""ЦВО""",153,576,True,False,False,False,False,False,39920974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178000,0,264590000,232743000,22416000,14881000,79000,0,260622000,264590000,34891000,22416000,32000,0,135993000,260622000,6732000,34891000,0,0,185004000,135993000,0,0,0,0,0,0,0,0
7730660563,"ООО ""ТБС""",96,596,True,False,False,False,False,False,278165023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302000,0,508669000,321276000,110869000,49932000,14134000,0,268293000,508669000,29681000,110869000,38862000,0,654935000,268293000,100490000,29681000,26876000,0,716835000,654935000,71727000,100490000,0,0,0,0,0,0
7734683917,"ООО ""РЕГИОН ЭКСПЕРТ""",95,734,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,137263000,130221000,0,0,0,0,88489000,137263000,0,0,0,0,50967000,88489000,0,0,0,0,94156000,50967000,0,0,0,0,0,0,0,0
2222786822,"ООО ""ПРОЦВЕТАНИЕ""",3,573,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347000,0,233421000,174522000,14553000,11207000,214000,0,199873000,233421000,9994000,14553000,137000,0,230377000,199873000,11335000,9994000,626000,0,232149000,230377000,11607000,11335000,0,0,0,0,0,0
2371003362,"ООО ""ЛАЗУРИТ""",73,532,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,334336000,228091000,912000,10372000,25000,0,324563000,334336000,1048000,912000,4000,0,411062000,324563000,1513000,1048000,0,0,518794000,411062000,4107000,1513000,0,0,0,0,0,0
5805003204,"ООО ""БИЗНЕС-ЦЕНТР ЛИНА""",124,421,True,False,False,False,False,False,95000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66380000,0,167366000,148816000,3972000,11673000,73615000,0,206643000,167366000,4016000,3972000,67641000,0,241221000,206643000,11751000,4016000,62920000,0,268024000,241221000,13420000,11751000,0,0,0,0,0,0
5506216973,"ООО ""ВОСТОКСПЕЦТРЕЙД""",115,459,True,False,False,False,False,False,28696182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351000,0,662916000,589376000,53069000,43104000,180000,0,1299258000,662916000,215509000,53069000,17748000,0,1406158000,1299258000,210187000,215509000,17116000,0,924279000,1406158000,99376000,210187000,0,0,0,0,0,0
7430017986,"ООО ""ПСП""",35,42,True,False,False,False,False,False,2214358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27528000,0,327428000,468193000,3096000,360000,22089000,0,321072000,327428000,3812000,3096000,83978000,0,429260000,321072000,1137000,3812000,0,0,0,0,0,0,0,0,0,0,0,0
3123097929,"ООО ""ЛИНДОР""",18,233,True,False,False,False,False,False,6527576422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159028000,0,434040000,746601000,30841000,9276000,120494000,0,677719000,434040000,18075000,30841000,124221000,0,677832000,677719000,8947000,18075000,100166000,0,701026000,677832000,13260000,8947000,0,0,0,0,0,0
5047206790,"ООО ""АРТ ОЙЛ ПРЕМЬЕР""",99,625,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248000,0,902041000,635188000,32235000,498000,4215000,0,619549000,902041000,126156000,32235000,302000,0,561397000,619549000,54612000,126156000,32000,0,460929000,561397000,24555000,54612000,0,0,0,0,0,0
3526032699,"ООО ""КОНСТАНТА""",30,482,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669000,0,175000000,125000000,5200000,2650000,0,0,0,175000000,0,5200000,0,0,37262000,175000000,-9499000,5200000,1419000,0,88410000,37262000,8122000,-9499000,0,0,0,0,0,0
1216007191,"ООО ""МЭФК""",138,690,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37790000,0,166414000,150104000,3340000,5831000,34935000,0,188146000,166414000,11800000,3340000,32073000,0,183742000,188146000,10144000,11800000,29235000,0,201030000,183742000,10955000,10144000,0,0,0,0,0,0
3123353837,"ООО ""АСТЕР""",18,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,202058000,136608000,0,0,0,0,162219000,202058000,0,0,0,0,214186000,162219000,0,0,0,0,244493000,214186000,0,0,0,0,0,0,0,0
7811625260,"ООО ""ЭЛЕКТРОЛИНИЯ""",36,639,False,False,False,True,False,False,73016571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039000,0,156260000,131778000,1073000,8232000,1835000,0,262957000,156260000,16071000,1073000,1631000,0,309917000,262957000,13895000,16071000,0,0,54606000,309917000,-1669000,13895000,0,0,0,0,0,0
7838455376,"ООО  ""БИФПИТЕР""",36,524,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,842739000,1354393000,281000,24744000,0,0,474242000,842739000,-5314000,281000,0,0,89310000,474242000,3361000,-5314000,0,0,15752000,89310000,-4092000,3361000,0,0,0,0,0,0
5823009248,"ООО ОРБ ""ЯРМАРКА""",97,544,False,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,158522.43,59858.75,0.0,0,0,958588000,343261000,0,0,0,0,0,0,0,0,0,0,118243000,0,0,0,0,0,33941000,118243000,0,0,0,0,0,0,0,0
5005052562,"ООО ""КОНТРАКТ ЛТД""",98,573,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19257000,0,206851000,194237000,93412000,97309000,25095000,0,288814000,206851000,129519000,93412000,26823000,0,533465000,288814000,180995000,129519000,121785000,0,765655000,533465000,271677000,181001000,0,0,0,0,0,0
7726429040,"ООО ""КОМТЕЛ""",35,614,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5432000,0,461094000,450287000,18447000,32334000,3692000,0,789489000,461094000,60247000,18447000,3982000,0,782017000,789489000,65662000,60247000,3698000,0,1148074000,782017000,102705000,65662000,0,0,0,0,0,0
6148559112,"ООО ""ТЕХНОПРОМ""",145,626,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,486584000,276179000,46733000,37162000,0,0,744768000,486584000,74955000,46733000,0,0,639876000,744768000,66632000,74955000,0,0,1193020000,639876000,197477000,66632000,0,0,0,0,0,0
4346047144,"АО ""ВЕСТА""",67,346,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026093000,0,7119875000,5963058000,84994000,169202000,1452750000,0,6154484000,7119875000,584486000,84994000,1506682000,0,4847589000,6154484000,211123000,584486000,1898257000,0,5432184000,4847589000,53261000,197460000,0,0,0,0,0,0
7727404778,"ООО ""МИК ТРЕЙДИНГ""",35,625,False,False,False,False,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,247962000,216724000,27851000,26156000,0,0,114501000,247962000,11322000,27851000,0,0,133524000,114501000,4683000,11322000,0,0,64602000,133524000,-182000,4683000,0,0,0,0,0,0
2465270589,"ООО ""АКВАФОР-КРАСНОЯРСК""",74,595,False,False,False,False,False,True,395400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000,0,397095000,253445000,6030000,6439000,0,0,441270000,397095000,21578000,6030000,0,0,255080000,441270000,10322000,21578000,0,0,43849000,255080000,-6175000,10322000,0,0,0,0,0,0
7735584073,"ООО ""БЬЮТИСЕРВИС""",35,573,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10042000,0,1258514000,889017000,45912000,35139000,4827000,0,1483528000,1258514000,74071000,45912000,8366000,0,891205000,1483528000,78213000,74071000,2324000,0,877373000,891205000,32709000,78213000,0,0,0,0,0,0
2373009659,"ООО ""КУБАНСКИЙ ПРОДУКТ""",73,55,True,False,False,False,False,False,321657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11619000,0,242043000,176360000,9560000,8993000,14481000,0,319305000,242043000,2687000,7982000,20680000,0,327331000,319305000,3086000,2687000,20437000,0,238663000,327331000,2677000,3086000,0,0,0,0,0,0
